"","subwatershed","area","perimeter","circulatory_ratio","relief","avg_slope","watershed_length","elongation_ratio","drainage_density","shape_factor","relief_ratio","ruggedness","aae_area","buildings_aae_count","x_area","buildings_x_count","water_bodies_area","dams_count","bridges_count","streets_km","railroads_km","population","population_density","avg_median_income","housing_density","population_change","dependent_population_pct","dist_to_stream_avg..m.","dist_to_stream_stdev..m.","lu_22_area","lu_23_area","lu_24_area","lu_41_area","lu_82_area","avg_impervious_percent","orb100yr06h","orb100yr12h","orb100yr24h","orb25yr06h","orb25yr12h","orb25yr24h","orb2yr06h","orb2yr12h","orb2yr24h","orb50yr06h","orb50yr12h","orb50yr24h","orb100yr06ha_am","orb100yr12ha_am","orb100yr24ha_am","orb25yr06ha_am","orb25yr12ha_am","orb25yr24ha_am","orb2yr06ha_am","orb2yr12ha_am","orb2yr24ha_am","orb50yr06ha_am","orb50yr12ha_am","orb50yr24ha_am","File"
"353",51202070404,71.46900288,58.9278681,0.258634305,76,2.950536013,5.600018426,1.703430679,1.003687191,0.438794514,0.013571384,0.076280226,3.350662019,56,0,0,0.290103474,2,9,143.2214041,20.41834408,23045,322.4474817,50286.6,18.18970389,-307,37.24,448.8638453,337.7464225,2.008312237,0.928362618,0.370672382,27.42805284,26.04269881,2.569243431,4873,5540,6653,3774,4366,5177,2145,2554,2987,4305,4938,5891,4853,5517,6626,3758,4348,5156,1975,2351,2750,4287,4918,5867,"IN_subwatershed_data_1089_1284.csv"
"354",51202030101,60.90897885,43.83237796,0.398383294,0,0,6.114249392,1.440298703,0.622056074,0.613769042,0,0,5.842912398,15,0,0,0.169709565,0,11,97.39669989,5.95773448,15515,254.7243492,67782,8.471657377,219,38.83333333,679.7550593,493.6173058,0.387432973,0.046188502,0.005076342,0.651080847,55.62493465,0.443108112,5172,5752,6319,3926,4455,5042,2161,2541,2995,4526,5084,5669,5151,5728,6293,3910,4437,5021,1989,2339,2757,4507,5063,5646,"IN_subwatershed_data_1089_1284.csv"
"355",41000040606,48.27366963,39.61064522,0.386630708,32,1.939099789,4.236948934,1.850363217,0.669588893,0.371874283,0.007552605,0.021426845,10.64279103,1046,0.821327193,391,0.786345184,0,17,412.8598146,42.25088505,94994,1967.822225,36507.51613,321.2310172,4098,37.48387097,1386.001649,1163.59186,18.43363785,7.42561453,3.878299278,2.32718424,3.753960404,31.77010536,4527,5174,5736,3504,4004,4513,1980,2278,2613,3997,4568,5112,4508,5153,5713,3489,3987,4494,1823,2097,2406,3981,4549,5091,"IN_subwatershed_data_1089_1284.csv"
"356",40500011703,39.47016976,38.12803794,0.341185011,4.992327366,0.049102213,3.690538652,1.920878069,0.715201263,0.345072637,0.001352737,0.003570519,3.613670424,21,0.019197547,0,4.069994331,0,0,77.8369679,1.770433181,16305,413.0967791,58731.25,25.69028728,-340,41.275,361.3610121,248.6878965,0.777591236,0.100237847,0.014536028,3.743553636,24.83754108,1.075423956,4574,5206,5819,3543,4034,4580,1997,2289,2657,4041,4601,5184,4555,5185,5795,3528,4017,4561,1838,2107,2446,4024,4582,5163,"IN_subwatershed_data_1089_1284.csv"
"357",51201030105,90.73861265,57.01081649,0.350822531,0,0,4.343720693,2.474510124,1.224170594,0.20793694,0,0,6.244558068,28,0,0,0.232964242,0,16,135.5707984,9.770428765,13666,150.6084301,50030.6,6.314841976,-522,41.5,283.1819864,216.1728753,0.720611543,0.080437554,0.002744862,5.313699542,77.51463309,0.514865041,4124,4699,5384,3302,3784,4393,1969,2285,2702,3707,4234,4885,4107,4680,5362,3288,3768,4375,1813,2104,2488,3692,4217,4865,"IN_subwatershed_data_1089_1284.csv"
"358",51202020704,46.8751501,36.45108542,0.443334578,49.39872747,2.079715014,3.067584508,2.518429856,1.313656904,0.200747618,0.016103461,0.064892979,0,0,0,0,0.650480249,4,9,73.10006922,0,9874,210.6446588,61584,12.94929187,1123,47.3,282.8535778,219.5762213,0.294219318,0.117876257,0.178347244,3.977524327,21.1509037,1.048480272,5066,5799,6820,3945,4575,5413,2263,2680,3197,4488,5172,6102,5045,5775,6792,3929,4556,5391,2083,2467,2943,4470,5151,6077,"IN_subwatershed_data_1089_1284.csv"
"359",51201100403,65.79537114,53.58835197,0.287915074,17,0.168185472,4.138868823,2.211419159,0.897384391,0.260356235,0.004107402,0.015255535,3.264549372,14,0,0,0.205445827,0,13,91.65418143,0.734019939,17481,265.6873834,69081.25,6.246640042,621,40.325,382.4230867,292.8021647,0.231946218,0.0117,0.000954749,2.88409475,57.94335105,0.304754615,5121,5703,6291,3900,4423,5009,2165,2532,2963,4490,5045,5638,5100,5680,6265,3884,4405,4988,1993,2331,2728,4472,5024,5615,"IN_subwatershed_data_1089_1284.csv"
"360",51201050302,35.87676042,27.35672996,0.60241353,56,1.971879363,1.905103634,3.547668764,0.880305452,0.101163534,0.029394726,0.049297105,1.986276164,12,0,0,0.060103103,0,4,48.58256077,0,2684,74.81165994,69402,3.539895981,162,35.4,775.4472791,763.3646772,0.112091754,0.0063,0,5.644119664,26.98780101,0.298890948,4853,5479,6294,3774,4299,4955,2167,2506,2874,4305,4880,5609,4833,5457,6268,3758,4281,4935,1995,2307,2646,4287,4860,5586,"IN_subwatershed_data_1089_1284.csv"
"361",51201081605,42.02848487,34.78994363,0.436361221,64,3.336556911,3.330022422,2.196745617,0.716039379,0.263846041,0.01921909,0.04582652,13.11790385,39,0,0,0.126130496,0,1,76.91408369,10.20670822,10086,239.9800999,51510,15.27535437,-411,44.66666667,515.9139206,322.1869897,1.112294676,0.177653332,0.021458409,10.75305149,23.78357532,1.441395521,5324,6025,7023,4048,4646,5421,2256,2660,3103,4654,5309,6195,5302,6000,6994,4031,4627,5399,2077,2449,2857,4635,5287,6170,"IN_subwatershed_data_1089_1284.csv"
"362",51201080601,96.323184,65.63661789,0.280962465,83,1.094735742,5.105842462,2.168967595,0.663433896,0.270647482,0.016255887,0.055065013,0.631904801,0,0,0,0.061801338,0,7,102.9725091,0,10070,104.5438863,60808,2.221687356,-356,39.23333333,645.0251871,628.5856973,0.191105636,0.005116222,0.004718479,1.832143712,88.97720684,0.18356517,5028,5658,6424,3889,4428,5042,2214,2571,2935,4437,5025,5715,5007,5635,6398,3873,4410,5021,2038,2367,2702,4419,5004,5692,"IN_subwatershed_data_1089_1284.csv"
"363",51201070105,63.13558259,42.0041294,0.449676385,1,0.000907,9.914744121,0.904296073,0.458732815,1.557000775,0.00010086,0.000458733,0.260879845,5,0,0,0.079946171,0,13,87.42534919,0,10535,166.8631154,60432,5.306041162,-217,44.1,757.631654,572.8058431,0.60411133,0.110301246,0.001476343,1.159539635,58.22259303,0.578958631,4643,5248,6035,3613,4125,4799,2098,2437,2831,4122,4683,5405,4624,5227,6010,3598,4108,4779,1931,2243,2606,4105,4664,5383,"IN_subwatershed_data_1089_1284.csv"
"364",51201050202,55.60479239,53.26884677,0.24624958,32,0.524600446,13.17367795,0.638710607,0.667211378,3.121058156,0.002429086,0.021350764,3.050777998,22,0,0,0.009143101,0,4,84.51471148,2.534431509,9108,163.7988312,55983.66667,5.646995277,-592,39.9,627.1022338,607.2094497,0.36217653,0.064755798,0.004773483,0.301844417,52.49799919,0.45193553,4793,5403,6214,3709,4218,4894,2128,2461,2843,4242,4805,5537,4773,5381,6189,3694,4201,4874,1959,2266,2617,4225,4785,5514,"IN_subwatershed_data_1089_1284.csv"
"365",51201061005,77.16124758,59.53703436,0.273548734,20.41657754,0.908118606,3.441076741,2.880449872,1.705824406,0.153457979,0.005933194,0.034827096,8.016998285,17,0,0,0.102646753,0,6,126.6605538,8.592123667,11663,151.1510035,57244,3.771323159,-301,40.2,307.8003508,224.9354522,1.590374714,0.181947225,0.066045744,9.283990586,59.54566837,1.104294419,5128,5812,6778,3904,4457,5200,2134,2477,2863,4502,5121,5961,5107,5788,6750,3888,4439,5179,1964,2280,2636,4483,5100,5937,"IN_subwatershed_data_1089_1284.csv"
"366",51201011201,42.81767817,31.96937686,0.526459098,14,0.256372303,3.23708536,2.280932663,0.739245844,0.244728861,0.004324878,0.010349442,0.879574175,5,0,0,0.15524463,0,5,66.39863322,0,13304,310.7127843,66441.33333,4.694322733,-305,41.43333333,481.0389734,411.9009404,0.288861683,0.020036451,0.000616223,2.331066063,37.39472769,0.503889143,4638,5268,5975,3598,4090,4693,2040,2340,2718,4101,4660,5319,4619,5246,5951,3583,4073,4674,1878,2154,2502,4084,4641,5297,"IN_subwatershed_data_1089_1284.csv"
"367",71200010208,131.6116474,73.67617791,0.304684256,48,1.550042629,4.376235698,2.958022802,1.055140684,0.145514772,0.010968331,0.050646753,11.39655458,41,0,0,3.023377563,0,7,205.8309463,29.07243923,22975,174.5666167,61823.4,18.091104,77,40.82,639.3271651,597.2904425,2.75067216,0.652204551,0.018401871,15.00108473,78.58886711,1.213597059,5227,6015,6884,3932,4535,5280,2114,2462,2919,4556,5249,6053,5206,5990,6856,3916,4516,5258,1946,2267,2687,4537,5228,6028,"IN_subwatershed_data_1089_1284.csv"
"368",51202070704,121.2214867,80.02366223,0.237877094,62.75948691,1.7710706,3.433721634,3.618093431,1.119489607,0.09726365,0.018277395,0.070258593,15.24118046,57,0.286805941,13,3.413964101,0,22,266.6762153,12.83906597,35723,294.6919805,45572,32.79946573,1775,39.08571429,386.9607628,273.8516894,4.492075784,2.519810815,1.210097764,29.05763512,51.09887059,3.95147109,5251,5915,6869,3962,4555,5323,2168,2578,3055,4576,5209,6071,5229,5891,6841,3946,4536,5301,1996,2373,2813,4557,5188,6046,"IN_subwatershed_data_1089_1284.csv"
"369",51202011202,57.85669086,49.3797192,0.298171563,52,1.227610111,5.659897081,1.516433327,0.868127742,0.553685918,0.009187446,0.045142643,3.695849507,780,2.004279389,1227,0.182625563,1,57,816.2971566,47.40615136,147783,2554.294029,37320.33333,501.1866315,2467,36.73076923,410.9263444,266.6755263,25.21372289,13.86910423,6.78248192,0.38329132,0.034562093,43.0561676,4807,5393,5806,3707,4246,4737,2086,2477,2910,4239,4807,5269,4787,5371,5782,3692,4229,4718,1920,2280,2679,4222,4787,5247,"IN_subwatershed_data_1089_1284.csv"
"370",51201090905,41.42354764,36.14385048,0.398463294,54,1.682447433,4.95186443,1.466594184,0.799193751,0.591957057,0.010904984,0.043156463,0.804249659,1,0,0,0.05772535,0,5,38.72124443,2.996485699,3292,79.47170601,53235,3.210734174,5,38.9,380.2951119,259.8870174,0.435469056,0.020614398,0.0036,6.46030511,21.27717614,1.505017638,5175,5816,6838,3949,4488,5246,2234,2590,2982,4532,5125,6012,5154,5792,6810,3933,4470,5225,2057,2384,2745,4513,5104,5987,"IN_subwatershed_data_1089_1284.csv"
"371",51202010502,52.33092848,44.83798366,0.327096695,4,0.013713086,7.077204629,1.153380293,0.509617808,0.957117078,0.000565195,0.002038471,3.524813634,407,0.320290659,259,0.047874115,0,20,182.5520164,11.08574308,16448,314.3074369,51509.2,71.90776295,-582,40.7,472.2146723,302.5242907,5.561379898,1.606471611,0.602667292,1.118508146,37.29811485,7.263885975,4605,5209,6034,3595,4117,4809,2093,2446,2843,4095,4661,5409,4586,5188,6009,3580,4100,4789,1927,2252,2617,4078,4642,5387,"IN_subwatershed_data_1089_1284.csv"
"372",51201061204,51.58733238,41.63344046,0.373997184,18,0.475747615,6.551058629,1.237129345,0.399246162,0.831916813,0.002747648,0.007186431,0,0,0,0,0.048765908,0,10,76.02943287,12.58915876,5986,116.0362384,63304.5,8.567994886,80,37.8,1409.446679,627.4119613,1.736565573,0.193814082,0.133502365,0.231598807,47.8055343,1.86017549,4935,5590,6396,3834,4380,5025,2187,2537,2898,4370,4970,5694,4915,5567,6370,3818,4362,5004,2013,2336,2668,4352,4950,5671,"IN_subwatershed_data_1089_1284.csv"
"373",71200011203,64.70159984,46.34223001,0.378591646,18,0.706318259,2.730625702,3.323918719,1.972599163,0.115241613,0.006591896,0.035506785,0,0,0,0,0.120792131,0,3,74.63300862,7.767875207,8853,136.8281468,55964,1.870123773,-463,40.15,243.2925137,162.9248752,1.740174484,0.234115045,0.014116223,7.798829085,42.71843108,1.207007289,5249,5968,7181,3945,4525,5489,2163,2524,3001,4592,5241,6306,5228,5944,7152,3929,4506,5467,1991,2324,2763,4573,5220,6280,"IN_subwatershed_data_1089_1284.csv"
"374",51201130203,69.07524776,49.79666042,0.350051449,43,0.716141701,6.095712536,1.53847983,0.714416317,0.537930916,0.007054138,0.030719902,0,0,0,0,0.273177418,0,8,120.5971855,0.515491555,5447,78.85603275,51188,3.170455512,-521,38.9,540.1604953,370.2747503,0.58830056,0.186941344,0.019262537,1.198941827,63.23719394,0.716997862,5057,5802,6986,3948,4576,5495,2272,2677,3206,4488,5173,6221,5036,5778,6958,3932,4557,5473,2092,2464,2952,4470,5152,6196,"IN_subwatershed_data_1089_1284.csv"
"375",51401041107,58.4075203,40.93807424,0.437949277,138,7.46922493,3.943483405,2.186801817,1.672066233,0.266251012,0.034994442,0.23074514,6.209318658,22,0,0,0.12171514,0,5,56.0535464,0,8021,137.3282063,50136.5,2.191498618,-332,36.95,264.3809378,164.2755582,0.020766226,0,0,39.64455996,0.952330313,0.129348323,4960,5790,6966,3897,4579,5503,2278,2701,3231,4417,5169,6219,4940,5766,6938,3881,4560,5480,2097,2487,2975,4399,5148,6194,"IN_subwatershed_data_1089_1284.csv"
"376",51202070204,114.4952721,59.54582568,0.405783865,86,3.225687742,6.511796004,1.854163592,1.273233785,0.370351425,0.013206802,0.109498106,8.399137821,37,0,0,0.908409422,2,15,155.7628304,12.58045536,21032,183.6931746,57664.5,6.28846927,223,40.825,273.0355369,191.6991271,0.673605694,0.051605752,0.015173123,50.28593177,39.50393765,0.441215307,4955,5659,6705,3831,4446,5243,2178,2594,3046,4373,5037,5953,4935,5636,6678,3815,4428,5222,2005,2388,2804,4355,5016,5929,"IN_subwatershed_data_1089_1284.csv"
"377",51201100301,65.48554538,47.50807568,0.364603164,6,0.018173212,5.540570318,1.648061115,0.910621105,0.468773976,0.001082921,0.005463727,2.550884559,12,0,0,0.058815312,0,9,79.27922534,0,7515,114.7581494,67794,4.978197831,203,40.55,352.5122787,365.7449027,0.307180209,0.053871479,0.022311488,2.306663124,59.009418,0.414363265,5154,5732,6313,3929,4449,5031,2180,2548,2982,4520,5072,5660,5133,5709,6287,3913,4431,5010,2007,2346,2745,4501,5051,5637,"IN_subwatershed_data_1089_1284.csv"
"378",51201100107,68.48483309,43.42953721,0.456282553,7,0.081854209,9.505207705,0.982405191,0.878892484,1.31925522,0.000736438,0.006152247,6.25295566,20,0,0,0.562645205,0,8,123.0517567,9.866954162,16230,236.986779,63051.33333,11.330976,208,39.76666667,414.3395367,270.3605201,1.539662683,0.282803006,0.037438007,5.766603022,53.48832819,1.288733482,5092,5683,6303,3875,4404,5007,2152,2520,2949,4465,5027,5642,5071,5660,6277,3859,4386,4986,1981,2320,2715,4447,5006,5619,"IN_subwatershed_data_1089_1284.csv"
"379",51201040401,53.00460197,44.61964804,0.334557801,23,0.57066685,8.827629871,0.930610038,0.843156925,1.470194026,0.002605456,0.019392609,2.324642114,80,0,0,0.646130385,1,4,89.9500163,15.82040602,11984,226.0935759,55208.66667,19.45114125,-202,42.63333333,375.0829162,341.6373547,1.300584467,0.282835473,0.101966416,6.932240021,38.4067625,1.615205646,4647,5280,5949,3603,4098,4676,2038,2338,2710,4108,4669,5298,4628,5258,5925,3588,4081,4657,1876,2152,2495,4091,4650,5276,"IN_subwatershed_data_1089_1284.csv"
"380",71200010904,69.09492311,49.61067073,0.352781502,28.10863095,0.809134066,2.71120449,3.45952006,2.822807148,0.106384514,0.010367581,0.079345244,44.2044099,177,0,0,0.200246013,0,2,88.76367911,4.072569227,21012,304.103385,63914.5,12.12824275,554,41.15,236.6507212,196.2349743,2.067002897,0.39572738,0.176778065,3.705567036,55.28104712,1.795123935,5222,5914,7029,3921,4475,5331,2118,2460,2864,4563,5186,6148,5201,5890,7000,3905,4457,5309,1950,2265,2637,4544,5165,6123,"IN_subwatershed_data_1089_1284.csv"
"381",40500012103,42.24466254,37.08807654,0.385934042,23.49734245,0.925075293,3.971571266,1.846624622,0.784872888,0.373381568,0.005916384,0.018442427,1.833444212,12,0,0,0.175312292,0,7,56.90149771,0,24275,574.6288061,63705.33333,14.46336562,-345,42.43333333,369.2605133,264.9800935,1.444326018,0.331875033,0.277436859,1.353993149,31.606086,2.451589584,4715,5367,5929,3620,4123,4657,2010,2304,2692,4147,4722,5277,4696,5345,5905,3605,4106,4638,1850,2121,2478,4130,4703,5255,"IN_subwatershed_data_1089_1284.csv"
"382",40500012004,85.94897008,86.75797999,0.143493318,37,1.025205851,7.048958371,1.484056557,0.658351013,0.578108313,0.005249002,0.024358987,4.512887889,239,0.243339389,85,2.482647713,0,4,322.8145595,9.953736336,69019,803.0230023,55984.66667,82.06032013,2045,40.81666667,503.7301052,344.2924074,14.69607413,7.880664338,4.366189441,4.264094763,17.77052891,17.93859863,4614,5260,5788,3548,4047,4546,1977,2268,2625,4062,4632,5150,4595,5238,5764,3533,4030,4527,1820,2088,2417,4045,4613,5129,"IN_subwatershed_data_1089_1284.csv"
"383",50902030507,64.60855849,41.41960758,0.473247094,30,0.346948087,3.552195947,2.553307792,1.342147803,0.19530069,0.00844548,0.040264434,4.271241037,18,0,0,1.495289479,1,3,100.1714059,3.027734422,16528,255.8175014,54718.5,8.961661017,-42,40.075,252.8977619,164.1458944,0.725116752,0.188592525,0.062031538,31.9019556,18.90953087,0.857560754,4451,5114,6030,3585,4170,4906,2153,2554,3004,4013,4642,5466,4433,5093,6005,3570,4153,4886,1982,2351,2766,3996,4623,5444,"IN_subwatershed_data_1089_1284.csv"
"384",51201081203,72.34317094,40.95847889,0.541900767,27,0.478160113,6.128786608,1.565955186,1.109614801,0.519220056,0.00440544,0.0299596,4.568673608,16,0,0,0.077981333,0,12,92.45142151,13.47371501,16401,226.7111019,59046.75,4.575414593,390,39.85,409.223186,385.0565349,0.28689288,0.050273984,0.001729027,3.773246762,63.49411913,0.31230405,5305,5899,6515,4029,4569,5175,2219,2610,3065,4639,5210,5832,5283,5875,6488,4012,4550,5154,2043,2403,2822,4620,5189,5808,"IN_subwatershed_data_1089_1284.csv"
"385",71200010408,40.37613138,42.97530676,0.274723998,19,0.669249833,3.937110622,1.82112516,1.51281562,0.383910977,0.004825874,0.028743497,21.41804747,47,0,0,0.902941441,0,2,76.50051173,7.223516945,17986,445.4612016,62866.2,2.922518725,-424,39.16,370.1838881,298.8752528,0.917379949,0.296562002,0.024405627,0.962943761,32.92660811,1.375248075,5120,5838,6812,3869,4431,5206,2096,2431,2848,4476,5116,5980,5099,5814,6784,3853,4413,5185,1929,2238,2622,4458,5095,5956,"IN_subwatershed_data_1089_1284.csv"
"386",51402020302,68.52588788,45.06138851,0.424087426,63,2.422433376,2.870801988,3.253712356,1.419365193,0.120268475,0.021945087,0.089420007,23.75466375,624,1.423200585,456,3.641876394,1,16,207.1965589,7.880065329,28461,415.3320866,81654,61.90361237,1479,41,296.3121167,222.2576098,4.386513758,1.482051515,0.350948514,11.18828721,24.58792881,4.677987099,5131,5954,7151,4008,4689,5618,2302,2731,3255,4553,5304,6365,5110,5930,7122,3991,4670,5595,2119,2514,2997,4534,5282,6339,"IN_subwatershed_data_1089_1284.csv"
"387",51402010302,75.38557447,51.35252807,0.359231536,129,7.464260101,3.008571128,3.256408654,1.063459713,0.120069394,0.042877497,0.137186303,4.719023871,7,0,0,1.052473183,0,5,88.16422557,0,8545,113.3505987,59834.5,4.841775135,-364,34.5,387.2381325,228.2843972,0.248889591,0.010652595,0.011075671,41.47777919,5.940903748,0.27867052,4988,5852,7023,3912,4613,5540,2279,2708,3239,4435,5215,6265,4968,5828,6994,3896,4594,5517,2098,2493,2982,4417,5194,6239,"IN_subwatershed_data_1089_1284.csv"
"388",41000040407,37.09610408,37.52193188,0.331106559,20,0.683513165,4.590119005,1.497253251,0.828246994,0.567962405,0.004357186,0.01656494,2.59222523,44,0.054279101,3,0.182978898,0,8,50.1986537,7.04851817,20452,551.3247418,52404.5,7.521005425,803,45.7,411.4266409,473.2395512,0.628987654,0.219766608,0.105255197,2.228297464,31.6753236,1.450929523,4258,4881,5494,3318,3806,4350,1894,2192,2549,3774,4326,4910,4240,4861,5472,3304,3790,4332,1743,2018,2347,3758,4308,4890,"IN_subwatershed_data_1089_1284.csv"
"389",51201030102,82.22836712,56.86078806,0.319599272,0,0,4.369270728,2.341838476,1.244282899,0.232164731,0,0,3.26449156,15,0,0,0.094625641,0,5,25.61944979,0,8663,105.3529372,47316,2.091735566,-902,42.6,1819.001105,1022.765867,0.348427176,0.19196202,0.073921543,1.098297184,18.1548825,0.963781834,4121,4710,5456,3275,3759,4386,1939,2250,2654,3689,4224,4912,4104,4691,5434,3261,3743,4368,1785,2071,2443,3674,4207,4892,"IN_subwatershed_data_1089_1284.csv"
"390",41000071002,66.07875806,57.2243943,0.253576689,25,0.484883159,6.605324616,1.388646902,1.151209672,0.660277441,0.003784825,0.028780242,0,0,0,0,0.041545008,0,0,6.635191325,0,1808,27.36128906,54783,0.196734932,-90,41.5,559.0264843,303.3228616,0.049830967,0.001476562,9e-04,0.203805969,8.244743425,0.690254986,4160,4809,5403,3222,3721,4270,1824,2123,2497,3674,4244,4824,4143,4789,5381,3209,3706,4252,1679,1954,2299,3659,4227,4804,"IN_subwatershed_data_1089_1284.csv"
"391",51202080601,49.53012324,35.74881171,0.487030379,60,3.511217117,2.702387474,2.938611301,1.819649617,0.147443567,0.02220259,0.109178977,2.383169064,51,0,0,2.041506597,12,10,104.3873197,0,15190,306.6820554,74964,23.50085006,993,39.46666667,219.0930678,159.8686935,0.111088342,0.008593242,0,37.87931054,0.757130052,0.299135357,4937,5549,6310,3772,4326,5027,2093,2491,2991,4331,4919,5655,4917,5526,6284,3756,4308,5006,1927,2293,2754,4313,4899,5632,"IN_subwatershed_data_1285_1367.csv"
"392",51201081208,59.64861874,36.31785061,0.568289955,70,3.972274065,5.042875586,1.728132355,1.282455452,0.426340035,0.013880969,0.089771882,13.2807309,59,0,0,6.953849325,0,4,120.1258553,0,11510,192.9633954,55267,9.220666155,-551,41.56666667,291.3327978,225.8818204,0.638422192,0.094103816,0.017370479,18.16544122,23.08353332,0.721284986,5484,6148,6888,4126,4713,5371,2251,2659,3112,4771,5401,6109,5462,6123,6860,4109,4694,5349,2072,2448,2865,4751,5379,6084,"IN_subwatershed_data_1285_1367.csv"
"393",50800030713,49.61641484,46.88473502,0.283643158,28,0.501520514,2.23452359,3.55699132,1.282105884,0.100633947,0.012530635,0.035898965,5.221794284,13,0,0,0.453264891,0,5,48.92343225,4.901406188,7153,144.1659988,48236.5,5.623139054,-267,39.85,292.1977003,178.2940306,0.246176623,0.023200531,0.001590659,11.60568692,30.77627401,0.347911268,4171,4800,5648,3400,3949,4629,2076,2451,2865,3786,4378,5136,4154,4780,5625,3386,3933,4610,1911,2256,2638,3770,4360,5115,"IN_subwatershed_data_1285_1367.csv"
